Name_lang,ID,ChrCustomizationOptionID,ChrCustomizationReqID,OrderIndex,UiOrderIndex,Flags,AddedInPatch,SwatchColor[0],SwatchColor[1]
,15750,782,333,25,55,0,90001,-5209771,-7864065
,15751,782,333,26,50,0,90001,-26091,-7864065
,15752,782,333,29,52,0,90001,-3566747,-7864065
,15753,782,333,27,60,0,90001,-3566747,-16744193
,15754,782,333,28,61,0,90001,-7171692,-16744193
,15755,782,333,30,80,0,90001,-7171692,-2212179
,15756,782,333,31,81,0,90001,-3171485,-15681864
,15757,782,333,33,70,0,90001,-5082320,-9510144
,15758,782,333,34,71,0,90001,-7247282,-9510144
,15759,782,333,35,72,0,90001,-6517119,-9510144
,15760,782,333,20,54,0,90001,-3171485,-7864065
,15777,549,146,15,13,0,90001,8147078,0
,15778,825,146,18,10,0,90001,-7815639,0
,15779,825,146,19,15,0,90001,-7261848,0
,15780,825,146,20,2,0,90001,-7063238,0
,15781,825,146,21,14,0,90001,-11837541,0
,15782,824,146,18,10,0,90001,-7815639,0
,15783,824,146,19,15,0,90001,-7261848,0
,15784,824,146,20,2,0,90001,-7063238,0
,15785,824,146,21,14,0,90001,-11837541,0
,15786,534,10,9,100,0,90001,0,0
,15787,535,10,9,1000,0,90001,0,0
,15788,622,10,31,1000,0,90001,0,0
,15789,623,10,31,1000,0,90001,0,0
,15796,579,643,9,7,0,90001,-8159745,0
,15797,578,642,9,7,0,90001,-8159745,0
Noble,18248,273,141,5,5,0,90105,0,0
Sweeping,18249,273,141,6,6,0,90105,0,0
Sideburns,18250,273,141,7,7,0,90105,0,0
Ring,18251,273,141,8,8,0,90105,0,0
Classic,18252,273,141,9,9,0,90105,0,0
Moustache,18253,273,141,10,10,0,90105,0,0
Goatee,18254,273,141,11,11,0,90105,0,0
Casual,18255,271,141,7,7,0,90105,0,0
Blunt,18256,271,141,8,8,0,90105,0,0
Asymmetric,18257,271,141,9,9,0,90105,0,0
Exarch,18258,271,141,10,10,0,90105,0,0
Ram,18259,271,141,11,11,0,90105,0,0
Top Knot,18260,271,141,12,12,0,90105,0,0
Vogue,18261,278,141,8,8,0,90105,0,0
Woven,18262,278,141,9,9,0,90105,0,0
Braided,18263,278,141,10,10,0,90105,0,0
Short,18264,278,141,11,11,0,90105,0,0
Pixie,18265,278,141,12,12,0,90105,0,0
Bold,18266,280,141,6,6,0,90105,0,0
Talbuk,18267,280,141,7,7,0,90105,0,0
Right,18268,280,141,8,8,0,90105,0,0
Left,18269,280,141,9,9,0,90105,0,0
Grand,18270,280,141,10,10,0,90105,0,0
Sleek,18271,280,141,11,11,0,90105,0,0
Blunt,18272,280,141,12,12,0,90105,0,0
Thin,18273,1516,141,0,0,16,90105,0,0
Thick,18274,1516,141,1,1,0,90105,0,0
None,18275,1517,141,0,0,16,90105,0,0
Finery,18276,1517,367,1,1,0,90105,0,0
Left,18277,1517,400,2,2,0,90105,0,0
Right,18278,1517,400,3,3,0,90105,0,0
Both,18279,1517,400,4,4,0,90105,0,0
Lance Tip,18280,1517,369,5,5,0,90105,0,0
None,18281,1518,141,0,0,16,90105,0,0
Crown,18282,1518,141,1,1,0,90105,0,0
Runestone,18283,1518,141,2,2,0,90105,0,0
Plated Cap,18284,1517,370,6,6,0,90105,0,0
None,18285,1519,141,0,0,16,90105,0,0
Blade,18286,1519,141,1,1,0,90105,0,0
None,18288,1520,141,0,0,16,90105,0,0
Headband,18289,1520,373,1,1,0,90105,0,0
None,18290,1521,141,0,0,16,90105,0,0
Jewel,18291,1521,141,1,1,0,90105,0,0
None,18292,1522,141,0,0,16,90105,0,0
Jewel,18293,1522,141,1,1,0,90105,0,0
Shard,18294,1522,141,2,2,0,90105,0,0
Headband,18295,1520,374,2,2,0,90105,0,0
Tiara,18296,1518,376,3,3,0,90105,0,0
Diadem,18297,1518,377,4,4,0,90105,0,0
Short,18298,1523,141,0,0,16,90105,0,0
Short Ornate,18299,1523,141,1,1,0,90105,0,0
Medium,18300,1523,141,2,2,0,90105,0,0
Medium Ornate,18301,1523,141,3,3,0,90105,0,0
Long,18302,1523,141,4,4,0,90105,0,0
Long Ornate,18303,1523,141,5,5,0,90105,0,0
,18304,279,141,6,2,0,90105,-6060441,0
,18305,279,141,7,8,0,90105,-8624746,0
,18306,279,141,8,3,0,90105,-533095,0
,18307,279,141,9,10,0,90105,-5406529,0
,18308,279,141,10,4,0,90105,-3686245,0
,18309,272,141,6,1,0,90105,-6060441,0
,18310,272,141,7,7,0,90105,-8624746,0
,18311,272,141,8,2,0,90105,-533095,0
,18312,272,141,9,9,0,90105,-5406529,0
,18313,272,141,10,3,0,90105,-3686245,0
,18314,276,141,4,5,0,90105,-3029851,0
,18315,276,141,5,6,0,90105,-6849951,0
,18316,276,141,6,4,0,90105,-2042992,0
,18317,276,141,7,2,0,90105,-8600410,0
,18318,269,141,4,5,0,90105,-3029851,0
,18319,269,141,5,6,0,90105,-6849951,0
,18320,269,141,6,4,0,90105,-2042992,0
,18321,269,141,7,2,0,90105,-8344674,0
,18322,1524,141,0,0,16,90105,-5869266,-9091882
,18323,1524,141,1,1,0,90105,-2773428,-9091882
,18324,1524,141,2,2,0,90105,-6261675,-9091882
,18325,1524,141,3,3,0,90105,-4740992,-9091882
,18326,1524,141,4,4,0,90105,-7172487,-9091882
,18327,1524,141,5,5,0,90105,-4740260,-9091882
,18328,1524,141,6,6,0,90105,-5869266,-1123479
,18329,1524,141,7,7,0,90105,-2773428,-1123479
,18330,1524,141,8,8,0,90105,-6261675,-1123479
,18331,1524,141,9,9,0,90105,-4740992,-1123479
,18332,1524,141,10,10,0,90105,-7172487,-1123479
,18333,1524,141,11,11,0,90105,-4740260,-1123479
,18341,1525,141,0,0,16,90105,-5869266,-9091882
,18342,1525,141,1,1,0,90105,-2773428,-9091882
,18343,1525,141,2,2,0,90105,-6261675,-9091882
,18344,1525,141,3,3,0,90105,-4740992,-9091882
,18345,1525,141,4,4,0,90105,-7172487,-9091882
,18346,1525,141,5,5,0,90105,-4740260,-9091882
,18347,1525,141,6,6,0,90105,-5869266,-1123479
,18348,1525,141,7,7,0,90105,-2773428,-1123479
,18349,1525,141,8,8,0,90105,-6261675,-1123479
,18350,1525,141,9,9,0,90105,-4740992,-1123479
,18351,1525,141,10,10,0,90105,-7172487,-1123479
,18352,1525,141,11,11,0,90105,-4740260,-1123479
Cords,18353,1520,375,3,3,0,90105,0,0
Short,18355,1526,141,0,0,0,90105,0,0
Long,18356,1526,141,1,1,16,90105,0,0
None,18357,1527,141,0,0,16,90105,0,0
Plated Cap,18358,1527,378,1,1,0,90105,0,0
Lance Tip,18359,1527,379,2,2,0,90105,0,0
Lance Tip,18360,1527,380,3,3,0,90105,0,0
High Bun,18766,241,141,7,7,0,90105,0,0
Regal Bun,18767,241,141,8,8,0,90105,0,0
Sideswept,18768,241,141,9,9,0,90105,0,0
Shaggy,18769,241,141,10,10,0,90105,0,0
Bob,18770,241,141,11,11,0,90105,0,0
Pristine,18771,241,141,12,12,0,90105,0,0
Pixie,18772,241,141,13,13,0,90105,0,0
Pigtails,18773,241,141,14,14,0,90105,0,0
Layered,18774,241,141,15,15,0,90105,0,0
Side Part,18775,235,141,7,7,0,90105,0,0
Short,18776,235,141,8,8,0,90105,0,0
Bun,18777,235,141,9,9,0,90105,0,0
Undercut,18778,235,141,10,10,0,90105,0,0
Layered,18779,235,141,11,11,0,90105,0,0
Slicked Back,18780,235,141,12,12,0,90105,0,0
Curtain,18781,235,141,13,13,0,90105,0,0
Short Tail,18782,235,141,14,14,0,90105,0,0
Braided,18783,235,141,15,15,0,90105,0,0
,18784,1529,141,0,0,16,90001,0,0
,18785,1529,141,1,1,0,90105,0,0
,18786,1530,141,0,0,0,90001,0,0
,18787,1530,141,1,1,0,90105,0,0
Long,18788,1531,141,0,0,16,90001,0,0
Medium,18789,1531,141,1,1,0,90105,0,0
Short,18790,1531,141,2,2,0,90105,0,0
Long,18791,1532,141,0,0,16,90001,0,0
Medium,18792,1532,141,1,1,0,90105,0,0
Short,18793,1532,141,2,2,0,90105,0,0
None,18794,1533,141,0,0,16,90105,0,0
Cheekbone,18795,1533,141,1,1,0,90105,0,0
Temple,18796,1533,141,2,2,0,90105,0,0
Bridge,18797,1533,141,3,3,0,90105,0,0
None,18798,1534,141,0,0,16,90105,0,0
Bridge,18799,1534,141,1,1,0,90105,0,0
Eyes,18800,1534,141,2,2,0,90105,0,0
Cheekbone,18801,1534,141,3,3,0,90105,0,0
None,18802,1535,141,0,0,16,90105,0,0
Shard,18803,1535,141,1,1,0,90105,0,0
Guard,18804,1535,141,2,2,0,90105,0,0
Strap,18805,1535,141,3,3,0,90105,0,0
None,18806,1536,141,0,0,16,90105,0,0
Soul Patch,18807,1536,141,1,1,0,90105,0,0
Goatee,18808,1536,141,3,3,0,90105,0,0
Sliver,18809,1536,141,2,2,0,90105,0,0
Cuff,18811,1536,141,4,4,0,90105,0,0
Strap,18812,1536,141,5,5,0,90105,0,0
Point,18813,1536,141,6,6,0,90105,0,0
Guard,18814,1536,141,7,7,0,90105,0,0
None,18815,1537,141,0,0,16,90105,0,0
Wing,18816,1537,141,1,1,0,90105,0,0
Blade,18817,1537,141,2,2,0,90105,0,0
Shard,18818,1537,141,3,3,0,90105,0,0
Cuff,18819,1537,141,4,4,0,90105,0,0
None,18820,1538,141,0,0,16,90105,0,0
Vintner,18821,1538,141,1,1,0,90105,0,0
Artisan,18822,1538,141,2,2,0,90105,0,0
Gondolier,18823,1538,141,3,3,0,90105,0,0
None,18824,1539,141,0,0,16,90105,0,0
Chain,18825,1539,141,1,1,0,90105,0,0
Collar,18826,1539,141,2,2,0,90105,0,0
Pendant,18827,1539,141,3,3,0,90105,0,0
,18828,242,141,7,5,0,90105,-8614255,0
,18829,242,141,8,9,0,90105,-14663296,0
,18830,242,141,9,8,0,90105,-11385470,0
,18831,242,141,10,7,0,90105,-13676703,0
,18832,242,141,11,11,0,90105,-14670554,0
,18833,236,141,7,5,0,90105,-8614255,0
,18834,236,141,8,9,0,90105,-14663296,0
,18835,236,141,9,8,0,90105,-11385470,0
,18836,236,141,10,7,0,90105,-13676703,0
,18837,236,141,11,11,0,90105,-14670554,0
,18838,239,141,4,2,0,90105,-10584177,0
,18839,239,141,5,4,0,90105,-11439975,0
,18840,239,141,6,10,0,90105,-5593181,0
,18841,239,141,7,7,0,90105,-8754810,0
,18842,239,141,8,9,0,90105,-8345952,0
,18843,239,141,9,8,0,90105,-13069167,0
,18844,239,141,10,3,0,90105,-12492940,0
,18845,240,141,6,6,0,90105,0,0
,18846,240,141,7,7,0,90105,0,0
,18847,240,141,8,8,0,90105,0,0
,18848,240,141,9,9,0,90105,0,0
,18849,240,141,10,10,0,90105,0,0
,18850,240,141,11,11,0,90105,0,0
,18851,233,141,4,2,0,90105,-10584177,0
,18852,233,141,5,4,0,90105,-11439975,0
,18853,233,141,6,10,0,90105,-5593181,0
,18854,233,141,7,7,0,90105,-8754810,0
,18855,233,141,8,9,0,90105,-8345952,0
,18856,233,141,9,8,0,90105,-13069167,0
,18857,233,141,10,3,0,90105,-12492940,0
,18858,234,141,6,6,0,90105,0,0
,18859,234,141,7,7,0,90105,0,0
,18860,234,141,8,8,0,90105,0,0
,18861,234,141,9,9,0,90105,0,0
,18862,234,141,10,10,0,90105,0,0
,18863,234,141,11,11,0,90105,0,0
Suramar,18864,390,141,4,4,0,90105,0,0
Augur,18865,390,141,5,6,0,90105,0,0
Eternity,18866,390,141,6,5,0,90105,0,0
None,18867,1540,141,0,0,16,90001,0,0
Runic,18868,1540,141,1,1,0,90001,0,0
Arcane,18869,1540,141,2,2,0,90001,0,0
Astronomer,18870,1540,141,3,3,0,90001,0,0
Suramar,18871,1540,141,4,4,0,90105,0,0
Insight,18872,1540,141,5,5,0,90105,0,0
Eternity,18873,1540,141,6,6,0,90105,0,0
Duskwatch,18874,1540,141,7,7,0,90105,0,0
Augur,18875,1540,141,8,8,0,90105,0,0
Suramar,18876,389,141,4,4,0,90105,0,0
Augur,18877,389,141,5,6,0,90105,0,0
Eternity,18878,389,141,6,5,0,90105,0,0
None,18879,1541,141,0,0,16,90001,0,0
Runic,18880,1541,141,1,1,0,90001,0,0
Astronomer,18881,1541,141,2,2,0,90001,0,0
Arcane,18882,1541,141,3,3,0,90001,0,0
Duskwatch,18883,1541,141,4,7,0,90105,0,0
Augur,18884,1541,141,5,8,0,90105,0,0
Suramar,18885,1541,141,6,4,0,90105,0,0
Insight,18886,1541,141,7,5,0,90105,0,0
Eternity,18887,1541,141,8,6,0,90105,0,0
,18888,1543,141,0,0,16,90001,-9009986,0
,18889,1542,141,0,0,16,90001,-9009986,0
,18890,1543,141,1,1,0,90105,-4291301,0
,18891,1542,141,1,1,0,90105,-4291301,0
,18892,1543,141,2,2,0,90105,-5265756,0
,18893,1542,141,2,2,0,90105,-5265756,0
Shimmering Ardenmoth,18964,643,362,5,5,0,90105,0,0
Shimmering Ardenmoth,18965,642,362,5,5,0,90105,0,0
Shimmering Ardenmoth,18966,641,362,5,5,0,90105,0,0
Shimmering Ardenmoth,18967,640,362,5,5,0,90105,0,0
Shimmering Ardenmoth,18968,958,362,5,5,0,90105,0,0
Shimmering Ardenmoth,18969,959,362,5,5,0,90105,0,0
Shimmering Ardenmoth,18970,960,362,5,5,0,90105,0,0
Shimmering Ardenmoth,18971,961,362,5,5,0,90105,0,0
Shimmering Ardenmoth,18972,962,362,5,5,0,90105,0,0
Shimmering Ardenmoth,18973,963,362,5,5,0,90105,0,0
Shimmering Ardenmoth,18974,964,362,5,5,0,90105,0,0
Shimmering Ardenmoth,18975,965,362,5,5,0,90105,0,0
Shimmering Ardenmoth,18976,966,362,5,5,0,90105,0,0
Shimmering Ardenmoth,18977,967,362,5,5,0,90105,0,0
Nightwing Raven,18978,643,382,6,7,0,90105,0,0
Nightwing Raven,18979,642,382,6,7,0,90105,0,0
Nightwing Raven,18980,641,382,6,7,0,90105,0,0
Nightwing Raven,18981,640,382,6,7,0,90105,0,0
Nightwing Raven,18982,958,382,6,7,0,90105,0,0
Nightwing Raven,18983,959,382,6,7,0,90105,0,0
Nightwing Raven,18984,960,382,6,7,0,90105,0,0
Nightwing Raven,18985,961,382,6,7,0,90105,0,0
Nightwing Raven,18986,962,382,6,7,0,90105,0,0
Nightwing Raven,18987,963,382,6,7,0,90105,0,0
Nightwing Raven,18988,964,382,6,7,0,90105,0,0
Nightwing Raven,18989,965,382,6,7,0,90105,0,0
Nightwing Raven,18990,966,382,6,7,0,90105,0,0
Nightwing Raven,18991,967,382,6,7,0,90105,0,0
Duskwing Raven,18992,643,383,7,8,0,90105,0,0
Duskwing Raven,18993,642,383,7,8,0,90105,0,0
Duskwing Raven,18994,641,383,7,8,0,90105,0,0
Duskwing Raven,18995,640,383,7,8,0,90105,0,0
Duskwing Raven,18996,958,383,7,8,0,90105,0,0
Duskwing Raven,18997,959,383,7,8,0,90105,0,0
Duskwing Raven,18998,960,383,7,8,0,90105,0,0
Duskwing Raven,18999,961,383,7,8,0,90105,0,0
Duskwing Raven,19000,962,383,7,8,0,90105,0,0
Duskwing Raven,19001,963,383,7,8,0,90105,0,0
Duskwing Raven,19002,964,383,7,8,0,90105,0,0
Duskwing Raven,19003,965,383,7,8,0,90105,0,0
Duskwing Raven,19004,966,383,7,8,0,90105,0,0
Duskwing Raven,19005,967,383,7,8,0,90105,0,0
Regal Dredbat,19006,643,384,8,9,0,90105,0,0
Regal Dredbat,19007,642,384,8,9,0,90105,0,0
Regal Dredbat,19008,641,384,8,9,0,90105,0,0
Regal Dredbat,19009,640,384,8,9,0,90105,0,0
Regal Dredbat,19010,958,384,8,9,0,90105,0,0
Regal Dredbat,19011,959,384,8,9,0,90105,0,0
Regal Dredbat,19012,960,384,8,9,0,90105,0,0
Regal Dredbat,19013,961,384,8,9,0,90105,0,0
Regal Dredbat,19014,962,384,8,9,0,90105,0,0
Regal Dredbat,19015,963,384,8,9,0,90105,0,0
Regal Dredbat,19016,964,384,8,9,0,90105,0,0
Regal Dredbat,19017,965,384,8,9,0,90105,0,0
Regal Dredbat,19018,966,384,8,9,0,90105,0,0
Regal Dredbat,19019,967,384,8,9,0,90105,0,0
Gloomstalker Dredbat,19020,643,385,9,10,0,90105,0,0
Gloomstalker Dredbat,19021,642,385,9,10,0,90105,0,0
Gloomstalker Dredbat,19022,641,385,9,10,0,90105,0,0
Gloomstalker Dredbat,19023,640,385,9,10,0,90105,0,0
Gloomstalker Dredbat,19024,958,385,9,10,0,90105,0,0
Gloomstalker Dredbat,19025,959,385,9,10,0,90105,0,0
Gloomstalker Dredbat,19026,960,385,9,10,0,90105,0,0
Gloomstalker Dredbat,19027,961,385,9,10,0,90105,0,0
Gloomstalker Dredbat,19028,962,385,9,10,0,90105,0,0
Gloomstalker Dredbat,19029,963,385,9,10,0,90105,0,0
Gloomstalker Dredbat,19030,964,385,9,10,0,90105,0,0
Gloomstalker Dredbat,19031,965,385,9,10,0,90105,0,0
Gloomstalker Dredbat,19032,966,385,9,10,0,90105,0,0
Gloomstalker Dredbat,19033,967,385,9,10,0,90105,0,0
Twilight Runestag,19076,639,361,4,4,0,90105,0,0
Twilight Runestag,19077,638,361,4,4,0,90105,0,0
Twilight Runestag,19078,637,361,4,4,0,90105,0,0
Twilight Runestag,19079,636,361,4,4,0,90105,0,0
Twilight Runestag,19080,948,361,4,4,0,90105,0,0
Twilight Runestag,19081,949,361,4,4,0,90105,0,0
Twilight Runestag,19082,950,361,4,4,0,90105,0,0
Twilight Runestag,19083,951,361,4,4,0,90105,0,0
Twilight Runestag,19084,952,361,4,4,0,90105,0,0
Twilight Runestag,19085,953,361,4,4,0,90105,0,0
Twilight Runestag,19086,954,361,4,4,0,90105,0,0
Twilight Runestag,19087,955,361,4,4,0,90105,0,0
Twilight Runestag,19088,956,361,7,7,0,90105,0,0
Twilight Runestag,19089,957,361,7,7,0,90105,0,0
Midnight Runestag,19090,639,386,5,5,0,90105,0,0
Midnight Runestag,19091,638,386,5,5,0,90105,0,0
Midnight Runestag,19092,637,386,5,5,0,90105,0,0
Midnight Runestag,19093,636,386,5,5,0,90105,0,0
Midnight Runestag,19094,948,386,5,5,0,90105,0,0
Midnight Runestag,19095,949,386,5,5,0,90105,0,0
Midnight Runestag,19096,950,386,5,5,0,90105,0,0
Midnight Runestag,19097,951,386,5,5,0,90105,0,0
Midnight Runestag,19098,952,386,5,5,0,90105,0,0
Midnight Runestag,19099,953,386,5,5,0,90105,0,0
Midnight Runestag,19100,954,386,5,5,0,90105,0,0
Midnight Runestag,19101,955,386,5,5,0,90105,0,0
Midnight Runestag,19102,956,386,8,8,0,90105,0,0
Midnight Runestag,19103,957,386,8,8,0,90105,0,0
Sable Ardenmoth,19132,643,387,10,6,0,90105,0,0
Sable Ardenmoth,19133,642,387,10,6,0,90105,0,0
Sable Ardenmoth,19134,641,387,10,6,0,90105,0,0
Sable Ardenmoth,19135,640,387,10,6,0,90105,0,0
Sable Ardenmoth,19136,958,387,10,6,0,90105,0,0
Sable Ardenmoth,19137,959,387,10,6,0,90105,0,0
Sable Ardenmoth,19138,960,387,10,6,0,90105,0,0
Sable Ardenmoth,19139,961,387,10,6,0,90105,0,0
Sable Ardenmoth,19140,962,387,10,6,0,90105,0,0
Sable Ardenmoth,19141,963,387,10,6,0,90105,0,0
Sable Ardenmoth,19142,964,387,10,6,0,90105,0,0
Sable Ardenmoth,19143,965,387,10,6,0,90105,0,0
Sable Ardenmoth,19144,966,387,10,6,0,90105,0,0
Sable Ardenmoth,19145,967,387,10,6,0,90105,0,0
Cheek,19147,1533,141,4,4,0,90105,0,0
Point,19148,1535,141,4,4,0,90105,0,0
None,19149,1544,141,0,0,16,90105,0,0
Jewel,19150,1544,141,1,1,0,90105,0,0
None,19151,1545,141,0,0,16,90105,0,0
Headband,19152,1545,141,1,1,0,90105,0,0
None,19166,1546,141,0,0,16,90105,0,0
Jewel,19167,1546,141,1,1,0,90105,0,0
,19170,267,141,10,25,0,90105,-13988,0
,19171,267,141,11,24,0,90105,12233616,0
,19172,267,141,12,20,0,90105,-4580345,0
,19173,267,141,13,23,0,90105,-3889540,0
,19174,267,141,14,21,0,90105,-2919359,0
,19175,262,141,10,25,0,90105,-13988,0
,19176,262,141,11,24,0,90105,12233616,0
,19177,262,141,12,20,0,90105,12196871,0
,19178,262,141,13,23,0,90105,-3889540,0
,19179,262,141,14,21,0,90105,-2919359,0
Long,19180,1548,141,0,0,16,90105,0,0
Medium,19181,1548,141,1,1,0,90105,0,0
Short,19182,1548,141,2,2,0,90105,0,0
Long,19183,1549,141,0,0,16,90105,0,0
Medium,19184,1549,141,1,1,0,90105,0,0
Short,19185,1549,141,2,2,0,90105,0,0
None,19186,1550,141,0,0,0,90001,0,0
Tentacle,19187,1550,411,1,1,16,90001,0,0
None,19195,1551,141,0,0,0,90001,0,0
Tentacle,19196,1551,410,1,1,16,90001,0,0
,19204,262,141,15,27,0,90105,-3160638,0
,19205,262,141,16,26,0,90105,3883627,0
,19206,262,141,17,22,0,90105,6042112,0
,19208,267,141,15,27,0,90105,-3160638,0
,19209,267,141,16,26,0,90105,-12893589,0
,19210,267,141,17,22,0,90105,-10735104,0
,19214,391,141,5,8,0,90105,-8358051,0
,19215,391,141,6,3,0,90105,-10268870,0
,19216,391,141,7,5,0,90105,-6067417,0
,19217,391,141,8,2,0,90105,-6653347,0
,19218,391,141,9,7,0,90105,-1723299,0
,19219,395,141,5,8,0,90105,-8358051,0
,19220,395,141,6,3,0,90105,-10268870,0
,19221,395,141,7,5,0,90105,-6067417,0
,19222,395,141,8,2,0,90105,-6653347,0
,19223,395,141,9,7,0,90105,-1723299,0
Long,19224,393,141,5,5,0,90105,0,0
Bead,19225,393,141,6,6,0,90105,0,0
Flowing,19226,393,141,7,7,0,90105,0,0
Bushy,19227,393,141,8,8,0,90105,0,0
None,19228,1555,141,0,0,0,90001,0,0
Ornate,19229,1555,141,1,1,0,90001,0,0
Traditional,19230,1555,141,2,2,0,90001,0,0
Drape,19231,1555,141,3,3,0,90105,0,0
Knot,19232,1555,141,4,4,0,90105,0,0
Ring,19233,1555,141,5,5,0,90105,0,0
Wrap,19234,1555,141,6,6,0,90105,0,0
Ceremonial,19235,1555,141,7,7,0,90105,0,0
Thin Braids,19236,1555,141,8,8,0,90105,0,0
Short,19237,1556,141,0,0,16,90001,0,0
Long,19238,1556,141,1,1,0,90105,0,0
Parted,19239,1556,141,2,2,0,90105,0,0
Braided,19240,1556,141,3,3,0,90105,0,0
Shaggy,19241,1556,141,4,4,0,90105,0,0
Slicked Back,19242,1556,141,5,5,0,90105,0,0
Natural,19243,1556,141,6,6,0,90105,0,0
Swept,19244,1556,141,7,7,0,90105,0,0
Short,19246,1557,141,0,0,16,90001,0,0
Swept Left,19247,1557,141,1,1,0,90105,0,0
Swept Right,19248,1557,141,2,2,0,90105,0,0
Blunt,19249,1557,141,3,3,0,90105,0,0
Parted,19250,1557,141,4,4,0,90105,0,0
Beaded,19251,1557,141,5,5,0,90105,0,0
Pulled Back,19252,1557,141,6,6,0,90105,0,0
None,19253,1558,141,0,0,16,90105,0,0
Feather,19254,1558,141,1,1,0,90105,0,0
Tied,19255,256,141,5,5,0,90105,0,0
Loops,19256,256,141,6,6,0,90105,0,0
Side Swept,19257,256,141,7,7,0,90105,0,0
Ringed,19258,256,141,8,8,0,90105,0,0
Maned,19259,1559,141,0,0,16,90001,0,0
Braids,19260,1559,141,1,1,0,90105,0,0
Feathers,19261,1559,141,2,2,0,90105,0,0
Wraps,19262,1559,141,3,3,0,90105,0,0
None,19263,1560,141,0,0,16,90001,0,0
Gold Ring,19264,1560,141,1,1,0,90105,0,0
Bone Ring,19265,1560,141,2,2,0,90105,0,0
Tusk,19266,1560,141,3,3,0,90105,0,0
Bound Ring,19267,1560,141,4,4,0,90105,0,0
None,19268,1561,141,0,0,16,90001,0,0
Simple,19269,1561,141,1,1,0,90105,0,0
Feathered,19270,1561,141,2,2,0,90105,0,0
None,19271,1562,141,0,0,16,90001,0,0
,19272,1562,401,1,1,0,90105,-3596782,0
,19273,1562,401,2,2,0,90105,-11639983,0
,19274,1562,402,3,3,0,90105,-11639983,0
None,19276,1563,141,0,0,16,90001,0,0
Feathers,19277,1563,407,1,1,0,90105,0,0
Charm,19278,1563,403,2,2,0,90105,0,0
Wrapped,19279,1563,402,3,3,0,90105,0,0
Ornate,19280,1563,404,4,4,0,90105,0,0
Plume,19281,1563,407,5,5,0,90105,0,0
Adorned,19282,1563,405,6,6,0,90105,0,0
Grand,19283,1563,406,7,7,0,90105,0,0
None,19284,1564,141,0,0,16,90001,0,0
Linen Wrap,19285,1564,141,1,1,0,90105,0,0
Rope Braid,19286,1564,141,2,2,0,90105,0,0
Totem,19287,1564,141,3,3,0,90105,0,0
Brushed,19291,1565,141,0,0,16,90001,0,0
Fluffy,19292,1565,141,1,1,0,90105,0,0
Untamed,19293,1565,141,2,2,0,90105,0,0
,19294,1566,141,0,0,16,90105,0,0
,19295,1567,141,0,0,16,90105,0,0
None,19296,1568,141,0,0,16,90105,0,0
Casual,19297,1568,141,1,1,0,90105,0,0
Prominent,19298,1568,141,2,2,0,90105,0,0
High Stakes,19299,247,141,5,5,0,90105,0,0
Right,19300,247,141,6,6,0,90105,0,0
Left,19301,247,141,7,7,0,90105,0,0
Bulldozer,19302,247,141,8,8,0,90105,0,0
,19303,1569,141,0,2,16,90001,-4950726,0
,19304,1569,141,1,1,0,90105,-4807545,0
,19305,1569,141,2,4,0,90105,-10205394,0
,19306,1569,141,3,3,0,90105,-6850728,0
Gemstone,19313,864,141,2,2,0,90105,0,0
Feather,19314,864,141,3,3,0,90105,0,0
Totem,19315,864,141,4,4,0,90105,0,0
None,19316,1570,141,0,0,16,90001,0,0
Iron,19317,1570,141,1,1,0,90105,0,0
Bone,19318,1570,141,2,2,0,90105,0,0
Tusk,19319,1570,141,3,3,0,90105,0,0
None,19320,1571,141,0,0,16,90001,0,0
Simple,19321,1571,141,1,1,0,90105,0,0
Feathered,19322,1571,141,2,2,0,90105,0,0
Left,19323,254,141,5,5,0,90105,0,0
Pronged,19324,254,141,6,7,0,90105,0,0
Right,19325,254,141,7,6,0,90105,0,0
None,19326,1572,141,0,0,16,90001,0,0
Strapped,19327,1572,141,1,1,0,90105,0,0
None,19335,1573,141,0,0,16,90001,0,0
,19336,1573,141,1,1,0,90105,0,0
,19345,1574,141,0,2,16,90001,-4950726,0
,19346,1574,141,1,1,0,90105,-4807545,0
,19347,1574,141,2,4,0,90105,-10205394,0
,19348,1574,141,3,3,0,90105,-6850728,0
Brushed,19349,1575,141,0,0,16,90001,0,0
Untamed,19350,1575,141,1,1,0,90105,0,0
None,19352,1576,141,0,0,16,90001,0,0
Cloth Wrap,19353,1576,141,1,1,0,90105,0,0
Linen Wrap,19354,1576,141,2,2,0,90105,0,0
Binding,19355,1576,141,3,3,0,90105,0,0
Totem,19356,1576,141,4,4,0,90105,0,0
Hand Glow,19357,1577,141,1,1,0,90105,0,0
None,19358,1577,141,0,0,0,90001,0,0
Blight of the Grizzlemaw,19460,565,423,30,30,0,90105,0,0
Blight of the Grizzlemaw,19461,566,423,30,30,0,90105,0,0
Blight of the Grizzlemaw,19462,626,423,30,30,0,90105,0,0
Blight of the Grizzlemaw,19463,627,423,30,30,0,90105,0,0
Blight of the Grizzlemaw,19464,893,423,30,30,0,90105,0,0
Blight of the Grizzlemaw,19465,894,423,30,30,0,90105,0,0
Blight of the Grizzlemaw,19466,895,423,30,30,0,90105,0,0
Blight of the Grizzlemaw,19467,896,423,30,30,0,90105,0,0
Blight of the Grizzlemaw,19468,897,423,29,29,0,90105,0,0
Blight of the Grizzlemaw,19469,898,423,29,29,0,90105,0,0
