sound_kit_id,attack_role,creature_name,display_gender_value,display_gender_label,is_female,creature_entry_count,creature_entries,creature_display_ids,creature_model_data_ids,file_count_in_sound_kit,first_attack_filename
2925,attack,Umi Thorson,1,female,yes,1,13078,13299,7203,10,dwarffemalemainattackc
2925,attack,Umi Thorson (1),1,female,yes,1,22696,13299,7203,10,dwarffemalemainattackc
2925,attack,Umi Thorson (2),1,female,yes,1,32119,13299,7203,10,dwarffemalemainattackc
2925,attack,Umi Thorson (3),1,female,yes,1,37442,13299,7203,10,dwarffemalemainattackc
225,attack,Una,1,female,yes,1,3007,2127,7576,10,taurenfemalefinalattackb
3301,attack,Una Ji'ro,1,female,yes,1,11816,11748,7793,9,trollfemalmainattackb
3301,attack,Una Kobuna,1,female,yes,1,50248,37058,7793,9,trollfemalmainattackb
225,attack,Una Wildmane,1,female,yes,2,37024|98430,30466,7576,10,taurenfemalefinalattackb
209,attack,Una Wolfclaw,1,female,yes,2,34560|95950,29264,7200,12,vo_pcorcfemale_attack_01
225,attack,Una'fe Watcher,1,female,yes,2,37220|51856,30595|30596,7576,10,taurenfemalefinalattackb
209,attack,Unblinking Watcher,1,female,yes,1,88667,54985|54986,7200,12,vo_pcorcfemale_attack_01
1129,attack,Unbound Dryad,1,female,yes,1,30860,27572,2976,3,dryadattacka
9888,attack,Unbound Shivarra,1,female,yes,1,68206,21503,2361,4,shivanattackunarmedv1a
71628,attack,Unbound Succubus,1,female,yes,1,68205,21456,37,10,mon_succubus_v2_attack01
71628,attack_critical,Unbound Succubus,1,female,yes,1,68205,21456,37,10,mon_succubus_v2_attack01
53651,attack,Unbreathing Soul,1,female,yes,2,87369|88949,65642,8500,10,mon_banshee_v2_attack01
53652,attack_critical,Unbreathing Soul,1,female,yes,2,87369|88949,65642,8500,5,mon_banshee_v2_attackcrit01
18496,attack,Uncertain Citizen,1,female,yes,1,230264,125434|125435|125436|125454|125509|125510|125511|125512|125513|125514|125515|125516|125567|125568|125569|125573|125574|125575|125576|125577|125578,832,10,goblinfemale_attack02
367,attack,Unconscious Firestarter,1,female,yes,1,198443,105075,13027,3,mdragonspawnattack2
368,attack_critical,Unconscious Firestarter,1,female,yes,1,198443,105075,13027,1,mdragonspawnattackcritical1
31715,attack,Unconscious Monk,1,female,yes,1,61204,41904|44974,3968,10,vo_pcpandarenfemale_attack01
31715,attack,Unconscious Villager,1,female,yes,1,61182,41898,3968,10,vo_pcpandarenfemale_attack01
18496,attack,Unconscious Worker,1,female,yes,1,235501,125435|125436|125513|125514|125515|125516,832,10,goblinfemale_attack02
3269,attack,Uncrowned Agent,1,female,yes,1,123530,69364,7130,10,gnomefemalemainattacka
31715,attack,Uncrowned Agent,1,female,yes,1,123530,69396,3968,10,vo_pcpandarenfemale_attack01
2933,attack,Uncrowned Armor,1,female,yes,1,116597,74248,7300,4,nightelffemalemainattackc
1361,attack,Uncrowned Assassin,1,female,yes,2,121414|122143,72501,7578,10,undeadfemalefinalattacka
2937,attack,Uncrowned Assassin,1,female,yes,2,121415|122142,71466,7599,10,humanfeamlemainattackb
209,attack,Uncrowned Duelists,1,female,yes,2,112969|114005,72498,7200,12,vo_pcorcfemale_attack_01
1361,attack,Uncrowned Duelists,1,female,yes,3,112970|112971|114006,72501,7578,10,undeadfemalefinalattacka
2925,attack,Uncrowned Duelists,1,female,yes,1,112971,72499,7203,10,dwarffemalemainattackc
2933,attack,Uncrowned Duelists,1,female,yes,1,112969,71463,7300,4,nightelffemalemainattackc
2937,attack,Uncrowned Duelists,1,female,yes,2,106409|114004,71466,7599,10,humanfeamlemainattackb
3301,attack,Uncrowned Duelists,1,female,yes,1,112971,72505,7793,9,trollfemalmainattackb
8992,attack,Uncrowned Duelists,1,female,yes,2,106409|114004,72494,8103,5,bloodelffemalepcattacka
22445,attack,Uncrowned Duelists,1,female,yes,1,112970,72503,3142,10,worgenfemale_attack_01
1361,attack,Uncrowned Footpad,1,female,yes,1,119250,69333,7578,10,undeadfemalefinalattacka
2925,attack,Uncrowned Footpad,1,female,yes,1,119248,69357,7203,10,dwarffemalemainattackc
2933,attack,Uncrowned Footpad,1,female,yes,2,116619|119248,69380|74263,7300,4,nightelffemalemainattackc
2937,attack,Uncrowned Footpad,1,female,yes,2,116619|119248,69331|74262,7599,10,humanfeamlemainattackb
3269,attack,Uncrowned Footpad,1,female,yes,1,119248,69364,7130,10,gnomefemalemainattacka
3301,attack,Uncrowned Footpad,1,female,yes,1,119250,69407,7793,9,trollfemalmainattackb
8992,attack,Uncrowned Footpad,1,female,yes,1,119250,69348,8103,5,bloodelffemalepcattacka
31715,attack,Uncrowned Footpad,1,female,yes,1,119250,69396,3968,10,vo_pcpandarenfemale_attack01
209,attack,Uncrowned Guard,1,female,yes,1,115120,69389,7200,12,vo_pcorcfemale_attack_01
3301,attack,Uncrowned Guard,1,female,yes,1,115120,69407,7793,9,trollfemalmainattackb
22445,attack,Uncrowned Guard,1,female,yes,1,115117,69412,3142,10,worgenfemale_attack_01
209,attack,Uncrowned Peacekeeper,1,female,yes,2,105865|126400,69388|69389|69390|69391,7200,12,vo_pcorcfemale_attack_01
1361,attack,Uncrowned Peacekeeper,1,female,yes,1,105851,68402|69333|69334|69335,7578,10,undeadfemalefinalattacka
2925,attack,Uncrowned Peacekeeper,1,female,yes,2,105857|126401,69356|69357|69358|69359,7203,10,dwarffemalemainattackc
2933,attack,Uncrowned Peacekeeper,1,female,yes,1,105863,69380|69381|69382|69383,7300,4,nightelffemalemainattackc
2937,attack,Uncrowned Peacekeeper,1,female,yes,3,101519|102480|126401,67216|69330|69331|69332,7599,10,humanfeamlemainattackb
3269,attack,Uncrowned Peacekeeper,1,female,yes,1,105859,69364|69365|69366|69367,7130,10,gnomefemalemainattacka
3301,attack,Uncrowned Peacekeeper,1,female,yes,1,105869,69404|69405|69406|69407,7793,9,trollfemalmainattackb
8992,attack,Uncrowned Peacekeeper,1,female,yes,1,105855,69348|69349|69350|69351,8103,5,bloodelffemalepcattacka
18496,attack,Uncrowned Peacekeeper,1,female,yes,2,105861|126400,69372|69373|69374|69375,832,10,goblinfemale_attack02
22445,attack,Uncrowned Peacekeeper,1,female,yes,1,105871,69412|69413|69414|69415,3142,10,worgenfemale_attack_01
31715,attack,Uncrowned Peacekeeper,1,female,yes,1,105867,69396|69397|69398|69399,3968,10,vo_pcpandarenfemale_attack01
2937,attack,Uncrowned Recruiter,1,female,yes,1,117716,59250,7599,10,humanfeamlemainattackb
54073,attack,Undana Frostbarb,1,female,yes,1,153304,92407,2354,10,mon_nagafemale_v2_attack01
54074,attack_critical,Undana Frostbarb,1,female,yes,1,153304,92407,2354,5,mon_nagafemale_v2_attackcrit01
1361,attack,Undead Female,1,female,yes,4,52472|79362|80112|96391,19187|37924|39296|62933,7578,10,undeadfemalefinalattacka
1361,attack,Undead Female Winter Reveler,1,female,yes,1,15788,18810,7578,10,undeadfemalefinalattacka
1361,attack,Undead Hunter,1,female,yes,2,36867|38893,30198|31256,7578,10,undeadfemalefinalattacka
1361,attack,Undead Mage,1,female,yes,1,38891,31260,7578,10,undeadfemalefinalattacka
1361,attack,Undead Priest,1,female,yes,2,38894|87475,31254,7578,10,undeadfemalefinalattacka
1361,attack,Undead Rogue,1,female,yes,1,38889,31256,7578,10,undeadfemalefinalattacka
1361,attack,Undead Warlock,1,female,yes,2,38892|87476,31257,7578,10,undeadfemalefinalattacka
2937,attack,Underbelly Bonnie,1,female,yes,1,113187,37121|37122|37123,7599,10,humanfeamlemainattackb
22445,attack,Underbelly Bonnie,1,female,yes,1,113187,37124,3142,10,worgenfemale_attack_01
18496,attack,Underbelly Bruiser,1,female,yes,1,214570,122149|122150|122151,832,10,goblinfemale_attack02
2937,attack,Underbelly Guard,1,female,yes,4,97586|102005|103112|111458,65289,7599,10,humanfeamlemainattackb
8992,attack,Underbelly Guard,1,female,yes,4,97586|102005|103112|111458,65287,8103,5,bloodelffemalepcattacka
209,attack,Underbelly Lowlife,1,female,yes,1,116323,74161,7200,12,vo_pcorcfemale_attack_01
2937,attack,Underbelly Lowlife,1,female,yes,1,116323,74162,7599,10,humanfeamlemainattackb
209,attack,Underbelly Rogue,1,female,yes,1,212721,74161,7200,12,vo_pcorcfemale_attack_01
2937,attack,Underbelly Rogue,1,female,yes,1,212721,71448|74162,7599,10,humanfeamlemainattackb
8992,attack,Underbelly Rogue,1,female,yes,1,212721,72494,8103,5,bloodelffemalepcattacka
1361,attack,Undercity Aristocrat,1,female,yes,1,118516,74852|74853|74854|74855,7578,10,undeadfemalefinalattacka
1361,attack,Undercity Celebrant,1,female,yes,1,16895,16443,7578,10,undeadfemalefinalattacka
1361,attack,Undercity Citizen,1,female,yes,1,54244,34459,7578,10,undeadfemalefinalattacka
1361,attack,Undercity Commendation Officer,1,female,yes,1,15738,15723,7578,10,undeadfemalefinalattacka
1361,attack,Undercity Evacuee,1,female,yes,2,130687|140212,27597|34459,7578,10,undeadfemalefinalattacka
1361,attack,Undercity Fireeater,1,female,yes,1,17051,16443,7578,10,undeadfemalefinalattacka
1361,attack,Undercity Mage,1,female,yes,1,18971,18455,7578,10,undeadfemalefinalattacka
1361,attack,Undercity Reveler,1,female,yes,1,15907,15897|15898,7578,10,undeadfemalefinalattacka
1361,attack,Undercity Talent Master,1,female,yes,1,9582,8768,7578,10,undeadfemalefinalattacka
1361,attack,Undercity Valiant,1,female,yes,3,33384|33469|166865,28631|28856,7578,10,undeadfemalefinalattacka
18496,attack,Undercuts Barber,1,female,yes,1,236623,125641|125656|125657,832,10,goblinfemale_attack02
1361,attack,Underhold Elite Guard,1,female,yes,2,152282|152486,81651|81652,7578,10,undeadfemalefinalattacka
209,attack,Underhold Grunt,1,female,yes,1,152623,88367|88368,11231,12,vo_pcorcfemale_attack_01
1361,attack,Underlord Mentax,1,female,yes,1,257738,140360,7578,10,undeadfemalefinalattacka
18496,attack,Undermine Bruiser,1,female,yes,1,238103,125230|125378|125381|125384|125775|125776|125777|125778|125779|125780|125781|125782,832,10,goblinfemale_attack02
18496,attack,Undermine Engineer,1,female,yes,1,238147,125319|125391|125395|125801|125802|125803|125804|125805|125806,832,10,goblinfemale_attack02
18496,attack,Undermine Goblin,1,female,yes,1,231051,122458|122460,832,10,goblinfemale_attack02
18496,attack,Undermine Resident,1,female,yes,14,231593|231666|231668|231671|232492|232513|233788|233790|234558|234567|235139|235610|235720|235769,122458|122460|125230|125309|125316|125319|125321|125324|125391|125395|125403|125404|125405|125434|125435|125436|125511|125512|125513|125514|125515|125516|125567|125573|125574|125590|125591|125592|125593|125594|125595|125656|125721|125760|125761|125762|125793|125794|125795|125796|125797|125798|125799|125800|125801|125802|125803|125804|125805|125806|125807|125808|125809|125810|125811|125812|127178|127179|127180,832,10,goblinfemale_attack02
18496,attack,Undermine Socialite,1,female,yes,1,239257,29631|29633|29668|29669,832,10,goblinfemale_attack02
209,attack,Undermine Visitor,1,female,yes,1,240163,120333,7200,12,vo_pcorcfemale_attack_01
2933,attack,Undermine Visitor,1,female,yes,1,240163,116930,7300,4,nightelffemalemainattackc
3301,attack,Undermine Visitor,1,female,yes,1,240163,108779,7793,9,trollfemalmainattackb
8988,attack,Undermine Visitor,1,female,yes,1,240163,119614,7692,10,draeneifemalepcattackc
18496,attack,Undermine Visitor,1,female,yes,1,236299,125309|125795|125796,832,10,goblinfemale_attack02
18496,attack,Underpaid Engineer,1,female,yes,1,71100,46131|46132,832,10,goblinfemale_attack02
18496,attack,Underpaid Intern,1,female,yes,1,153323,82906,832,10,goblinfemale_attack02
18496,attack,Underpaid Worker,1,female,yes,3,225811|225816|227813,125224|125236|125698|125699|125700|125701,832,10,goblinfemale_attack02
18496,attack,Underpin's Friend of a Friend,1,female,yes,1,237305,122368|122369|122370,832,10,goblinfemale_attack02
18496,attack,Underpin's Friend's Agent,1,female,yes,1,237252,122398|122399|122400,832,10,goblinfemale_attack02
18496,attack,Underpin's Friend's Broker,1,female,yes,1,237272,34143|35183|35184,832,10,goblinfemale_attack02
18496,attack,Underpin's Friend's Mother,1,female,yes,1,237276,122791,832,10,goblinfemale_attack02
18496,attack,Underpin's Well-Connected Friend,1,female,yes,1,234901,122398|122399|122400,832,10,goblinfemale_attack02
18496,attack,Underrider Brawler,1,female,yes,1,230731,124114,832,10,goblinfemale_attack02
18496,attack,Underrider Pillager,1,female,yes,1,228863,124019|124033,832,10,goblinfemale_attack02
18496,attack,Underrider Pyromaniac,1,female,yes,1,230665,124069|124077,832,10,goblinfemale_attack02
18496,attack,Underrider Roadhog,1,female,yes,2,230626|230950,124019|124033,832,10,goblinfemale_attack02
43950,attack,Undying Blademaster,1,female,yes,2,177258|182268,96196|96210,12245,10,mon_orcskeleton_attack01
43951,attack_critical,Undying Blademaster,1,female,yes,2,177258|182268,96196|96210,12245,5,mon_orcskeleton_attackcrit01
153711,attack_critical,Undying Commander,1,female,yes,1,182265,95966,12322,4,mon_bleaksteel_gladiator_attackcritical_01_153711
153712,attack,Undying Commander,1,female,yes,1,182265,95966,12322,7,mon_bleaksteel_gladiator_attack_01_153712
1361,attack,Undying Servant,1,female,yes,1,114634,73419|73420,7578,10,undeadfemalefinalattacka
170990,attack,Undying Soulbinder,1,female,yes,2,173195|177068,98015,12034,10,mon_ghost_v2_attack_01
170991,attack_critical,Undying Soulbinder,1,female,yes,2,173195|177068,98015,12034,5,mon_ghost_v2_attackcrit_01
15537,attack,Unearthed Keeper,1,female,yes,1,156857,94777,11784,6,ur_freya_attack06
173659,attack,Unfallen Apothecary,1,female,yes,1,158798,95987,11945,9,mon_assembler_xertora_attack_01_173659
173660,attack_critical,Unfallen Apothecary,1,female,yes,1,158798,95987,11945,5,mon_assembler_xertora_attackcritical_01_173660
71478,attack,Unfinished Stone Golem,1,female,yes,1,201585,99845,12035,6,mon_bloodfang_widow_spider_attack_01
71479,attack_critical,Unfinished Stone Golem,1,female,yes,1,201585,99845,12035,3,mon_bloodfang_widow_spider_attackcrit_01
2937,attack,Unfit Cultist,1,female,yes,1,126679,80529|80530,7599,10,humanfeamlemainattackb
2933,attack,Unforgiving Sentinel,1,female,yes,1,144100,83339|83340|83341,11233,4,nightelffemalemainattackc
2937,attack,Unfortunate Adventurer,1,female,yes,1,104233,60547,7599,10,humanfeamlemainattackb
18496,attack,Unfortunate Goblin,1,female,yes,1,232481,125224|125700|125701,832,10,goblinfemale_attack02
2512,attack,Unfortunate Zek,1,female,yes,1,220473,118100,2941,3,skeletonmageattackb
209,attack,Ungra,1,female,yes,1,79583,55208,7200,12,vo_pcorcfemale_attack_01
3269,attack,Unidentified Gnome,1,female,yes,1,147999,89839,7130,10,gnomefemalemainattacka
2937,attack,Unidentified Victim,1,female,yes,1,166428,96294|96295|96301|96304,7599,10,humanfeamlemainattackb
18496,attack,Uninformed Citizen,1,female,yes,1,233280,125309|125321|125427|125641|125650|125651|125656|125657|125795|125796|125797|125798,832,10,goblinfemale_attack02
154029,attack_critical,Uninvited Abductor,1,female,yes,1,171653,97726|97727|97728|97729,12029,4,mon_tactician_sakaa_attackcritical_01_154029
154030,attack,Uninvited Abductor,1,female,yes,1,171653,97726|97727|97728|97729,12029,10,mon_tactician_sakaa_attack_01_154030
166240,attack,Uninvited Absolutist,1,female,yes,1,165724,93014|93015|93016|93017,11803,7,mon_vampire_female_attack_06_166240
166241,attack_critical,Uninvited Absolutist,1,female,yes,1,165724,93014|93015|93016|93017,11803,3,mon_vampire_female_attackcritical_02_166241
166240,attack,Uninvited Hopebreaker,1,female,yes,1,165735,97698|97699|97700|97701,11803,7,mon_vampire_female_attack_06_166240
166241,attack_critical,Uninvited Hopebreaker,1,female,yes,1,165735,97698|97699|97700|97701,11803,3,mon_vampire_female_attackcritical_02_166241
166240,attack,Uninvited Inquisitor,1,female,yes,1,171634,97712|97713|97714|97715,11803,7,mon_vampire_female_attack_06_166240
166241,attack_critical,Uninvited Inquisitor,1,female,yes,1,171634,97712|97713|97714|97715,11803,3,mon_vampire_female_attackcritical_02_166241
166232,attack,Uninvited Soulflayer,1,female,yes,1,171730,93058,11606,8,mon_prince_renathal_attack_07_166232
166233,attack_critical,Uninvited Soulflayer,1,female,yes,1,171730,93058,11606,4,mon_prince_renathal_attackcritical_03_166233
166240,attack,Uninvited Soulflayer,1,female,yes,1,171730,93053|93054|93055|93056,11803,7,mon_vampire_female_attack_06_166240
166241,attack_critical,Uninvited Soulflayer,1,female,yes,1,171730,93053|93054|93055|93056,11803,3,mon_vampire_female_attackcritical_02_166241
166240,attack,Uninvited Tormentor,1,female,yes,1,165733,93647|93648|93649|93650,11803,7,mon_vampire_female_attack_06_166240
166241,attack_critical,Uninvited Tormentor,1,female,yes,1,165733,93647|93648|93649|93650,11803,3,mon_vampire_female_attackcritical_02_166241
8992,attack,University Groundskeeper,1,female,yes,1,260143,136738,8103,5,bloodelffemalepcattacka
8992,attack,University Novice,1,female,yes,1,250954,136295|136296|136297|136706|136707,8103,5,bloodelffemalepcattacka
8992,attack,University Undergraduate,1,female,yes,3,251775|251900|254846,136295|136296|136297|136706|136707,8103,5,bloodelffemalepcattacka
3301,attack,Unjari Feltongue,1,female,yes,3,45138|109686|117621,34266,7793,9,trollfemalmainattackb
209,attack,Unkala Stormgrinder,1,female,yes,1,85583,58989,7200,12,vo_pcorcfemale_attack_01
2937,attack,Unknown Soldier,1,female,yes,3,142560|232906|236773,88635|113288,7599,10,humanfeamlemainattackb
2925,attack,Unknown Voice,1,female,yes,1,213944,116067,7203,10,dwarffemalemainattackc
3301,attack,Unliving Atal'ai,1,female,yes,1,5267,4772,7793,9,trollfemalmainattackb
2937,attack,Unliving Caretaker,1,female,yes,1,12379,13951|13953,7599,10,humanfeamlemainattackb
8988,attack,Unliving Cleric,1,female,yes,1,18500,17930|17931,7692,10,draeneifemalepcattackc
8988,attack,Unliving Cleric (1),1,female,yes,1,20320,17930|17931,7692,10,draeneifemalepcattackc
3301,attack,Unliving Mossflayer,1,female,yes,1,11291,4770,7793,9,trollfemalmainattackb
2937,attack,Unliving Patron,1,female,yes,1,82113,56788|56790,7599,10,humanfeamlemainattackb
2937,attack,Unliving Resident,1,female,yes,3,12380|100751|100808,12430|13949,7599,10,humanfeamlemainattackb
8988,attack,Unliving Soldier,1,female,yes,1,18498,17922|17923,7692,10,draeneifemalepcattackc
8988,attack,Unliving Soldier (1),1,female,yes,1,20321,17922|17923,7692,10,draeneifemalepcattackc
8988,attack,Unliving Sorcerer,1,female,yes,1,18499,17934|17935,7692,10,draeneifemalepcattackc
8988,attack,Unliving Sorcerer (1),1,female,yes,1,20322,17934|17935,7692,10,draeneifemalepcattackc
8988,attack,Unliving Stalker,1,female,yes,1,18501,17940|17941,7692,10,draeneifemalepcattackc
8988,attack,Unliving Stalker (1),1,female,yes,1,20323,17940|17941,7692,10,draeneifemalepcattackc
53723,attack,Unlucky Wax-Hunter,1,female,yes,1,217000,114527|114714|114715|114716,14295,10,mon_kobold_v2_attack_01
53724,attack_critical,Unlucky Wax-Hunter,1,female,yes,1,217000,114527|114714|114715|114716,14295,5,mon_kobold_v2_attackcrit_01
93432,attack,Unmasked Witch,1,female,yes,1,129633,80761|80763|80764,10522,10,mon_witch_attack_01
93433,attack_critical,Unmasked Witch,1,female,yes,1,129633,80761|80763|80764,10522,5,mon_witch_attackcrit_01
18496,attack,Unpaid Rocket Intern,1,female,yes,1,147940,89820,832,10,goblinfemale_attack02
2937,attack,Unprepared Soldier,1,female,yes,1,242195,5446|99391,7599,10,humanfeamlemainattackb
43950,attack,Unrelenting Smith,1,female,yes,1,178967,96190,12245,10,mon_orcskeleton_attack01
43951,attack_critical,Unrelenting Smith,1,female,yes,1,178967,96190,12245,5,mon_orcskeleton_attackcrit01
